phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8942,8942,8942,0.431339,0.758034,0.709128,0.608099,0.271014,0.086743,-0.124428,71,-0.00300421,0.02543561,0.00123271,0.01587302,3.05895692,0.49546485,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,4150,4150,4150,0.423594,0.740545,0.59381,0.59275,0.271008,0.104627,-0.097856,71,0.01873935,0.03407155,0.0016316,0.04761905,3.87885986,0.64608076,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7988,7988,7988,0.268854,0.458006,0.248588,0.588437,0.270994,0.068441,-0.09866,71,-0.07681693,0.12442502,0.00515698,0.02857143,2.71082337,0.52855246,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2668,2669,2668,0.189592,0.279136,0.223627,0.581906,0.270837,0.067398,-0.085899,71,0.01811062,0.04111601,0.002082,0.12121212,3.61698113,0.56981132,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,1283,1283,1283,0.426079,0.733651,0.733904,0.593073,0.270792,0.128353,-0.139602,71,-0.01047949,0.0449827,0.00238942,0.14285714,2.86018957,0.45181675,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9892,9892,9892,0.367723,0.647916,0.393668,0.599369,0.270749,0.080801,-0.106332,71,0.00890373,0.05843072,0.00343295,0.01492537,3.39977728,0.48775056,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4982,4982,4982,0.28313,0.489652,0.292004,0.588333,0.270713,0.09773,-0.095906,71,0.06398349,0.09012728,0.00421033,0.36231884,2.7047619,0.55174603,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3070,3070,3070,0.494791,0.882192,0.457241,0.598966,0.270702,0.058385,-0.075113,71,-0.00579323,0.02506684,0.00171663,0.01538462,2.93361188,0.50789229,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,106,106,106,0.31602,0.56199,0.469829,0.589466,0.270689,0.063013,-0.087394,71,-0.05833666,0.16573594,0.0095423,0.02857143,3.04094993,0.47315273,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,556,556,556,0.364939,0.637676,0.689766,0.592789,0.270577,0.022111,-0.040298,71,-0.00294118,0.00539216,0.00045568,0.02325581,3.14556962,0.41772152,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2558,2558,2558,0.383268,0.667679,0.731215,0.627508,0.270554,-0.022401,-0.021404,71,0.00049677,0.00695479,0.00072766,0.01960784,3.33333333,0.48826291,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4969,4969,4969,0.512696,0.886359,0.557535,0.59768,0.270554,0.071169,-0.09107,71,-0.00193969,0.0074061,0.00062587,0.03333333,4.62696629,0.56629213,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8964,8964,8964,0.449798,0.791202,0.704148,0.605303,0.270455,0.049093,-0.063915,71,0.00957055,0.0407362,0.00205997,0.0,3.53449782,0.52052402,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4188,4189,4188,0.301752,0.522639,0.424358,0.588232,0.270365,0.070852,-0.092338,71,0.02502844,0.05460751,0.00301773,0.08823529,4.57422969,0.52754435,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,6738,6739,6738,0.342455,0.588753,0.478432,0.594778,0.270295,0.094472,-0.122235,71,-0.01192053,0.01898455,0.00126232,0.03225806,2.15151515,0.51262626,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8137,8137,8137,0.284217,0.493203,0.30697,0.587165,0.270288,0.078907,-0.070409,71,-0.03995006,0.0619226,0.00423063,0.0,2.68713204,0.5058873,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8714,8714,8714,0.356051,0.625514,0.327411,0.595515,0.27,0.063961,-0.088015,71,0.00435624,0.02468538,0.00130892,0.01587302,3.06345178,0.48730964,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,719,719,719,0.363008,0.647517,0.722702,0.592111,0.269592,0.069946,-0.097259,71,-0.01668302,0.02109912,0.00087078,0.24137931,3.50872093,0.36627907,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2831,2831,2831,0.460535,0.800822,0.732625,0.607864,0.26956,0.052685,-0.083907,71,0.01605958,0.02269289,0.0015899,0.08571429,2.55820399,0.53769401,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,652,652,652,0.38791,0.675343,0.73106,0.597367,0.269549,0.083853,-0.103953,71,0.01276779,0.03496465,0.0022688,0.02857143,2.7541363,0.43819817,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4120,4120,4120,0.405091,0.72026,0.559018,0.629223,0.269543,0.008073,-0.057665,71,0.0034398,0.00982801,0.00043603,0.07692308,6.12068966,0.54310345,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7757,7760,7758,0.293446,0.508326,0.431287,0.58811,0.269509,0.051537,-0.072363,71,0.03659719,0.15826466,0.00739044,0.01449275,3.66101695,0.51682979,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7366,7366,7366,0.455275,0.798343,0.691049,0.608355,0.269506,0.064258,-0.082362,71,0.00443091,0.03849349,0.00233637,0.07246377,3.43548387,0.50848896,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6269,6269,6269,0.395627,0.68483,0.748271,0.598183,0.269469,0.072463,-0.073784,71,0.00858615,0.03568021,0.00175217,0.11428571,5.2960373,0.50660451,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,719,720,720,0.365596,0.667118,0.660433,0.592029,0.269443,0.027747,-0.03747,71,-0.06539779,0.1050885,0.00335036,0.14285714,8.81631512,0.62098104,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4890,4890,4890,0.425926,0.750117,0.501545,0.608244,0.269385,0.040493,-0.076105,71,-0.00682176,0.01731677,0.00080068,0.04477612,3.02901024,0.55460751,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,1215,1215,1215,0.402328,0.693146,0.711249,0.59529,0.269348,0.090194,-0.090491,71,0.00737847,0.02083333,0.00166275,0.14285714,2.2327044,0.57023061,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2639,2639,2639,0.206749,0.336142,0.47609,0.58658,0.269293,0.073036,-0.093281,71,0.02872709,0.03368004,0.00190444,0.04477612,2.52149533,0.51028037,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1022,1023,1022,0.396412,0.70464,0.641865,0.596369,0.269275,0.046563,-0.071215,71,0.03897445,0.05764007,0.00396687,0.05714286,3.57681332,0.52768704,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,978,979,978,0.300358,0.510131,0.480796,0.592715,0.269058,0.114504,-0.120226,71,0.00546315,0.01918174,0.00174411,0.08571429,2.86645963,0.52795031,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6537,6537,6537,0.43529,0.763064,0.548626,0.601712,0.269029,0.089666,-0.109301,71,-0.00962733,0.02732919,0.00129472,0.03125,4.17647059,0.47058824,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,3913,3913,3913,0.256605,0.431043,0.249887,0.58925,0.269024,0.107474,-0.097768,71,-0.01282051,0.01794872,0.00099314,0.18032787,2.52818991,0.48961424,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6931,6931,6931,0.475568,0.823925,0.634759,0.597467,0.268972,0.061581,-0.063451,71,-0.00667273,0.01637853,0.00142255,0.04615385,2.55646481,0.54500818,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,69,69,69,0.394394,0.689781,0.511901,0.59031,0.268921,0.073732,-0.102322,71,-0.00533689,0.01634423,0.00081588,0.10447761,3.5745311,0.51431392,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,985,985,985,0.451234,0.794047,0.433732,0.590997,0.26892,0.0626,-0.087318,71,-0.00171903,0.03524019,0.00327397,0.04347826,2.64437963,0.54610725,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,3436,3436,3436,0.328692,0.600599,0.471781,0.587696,0.26887,0.066734,-0.087869,71,-0.02885914,0.05071841,0.00219665,0.10447761,5.43471142,0.51985264,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2520,2520,2520,0.199271,0.321402,0.355394,0.584353,0.268869,0.086132,-0.105867,71,0.00606139,0.09014702,0.00382538,0.0,5.78265843,0.48181194,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6516,6516,6516,0.394528,0.700406,0.627858,0.597805,0.268814,0.06116,-0.077413,71,0.00142266,0.02366787,0.00214583,0.01492537,2.57565632,0.56229117,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1657,1657,1657,0.483764,0.83398,0.622801,0.601877,0.268737,0.116958,-0.130625,71,0.05977253,0.0910773,0.0034771,0.11428571,5.27940748,0.4360135,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6730,6730,6730,0.421661,0.736804,0.700684,0.603447,0.268704,0.079534,-0.101098,71,0.00073493,0.01298383,0.00121454,0.08823529,2.33360723,0.57847165,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8757,8757,8757,0.441248,0.770846,0.52648,0.590671,0.268703,0.127128,-0.11413,71,0.00872516,0.02472128,0.00130399,0.03333333,3.15143603,0.49869452,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2517,2517,2517,0.181029,0.223794,0.117817,0.580064,0.268676,0.093117,-0.113713,71,0.01580977,0.08984576,0.00372027,0.02857143,5.82396313,0.4735023,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1176,1177,1176,0.198277,0.297911,0.29266,0.584337,0.268651,0.102984,-0.123828,71,-0.0192275,0.06040497,0.00162007,0.01449275,13.73876987,0.46717346,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4620,4620,4620,0.380217,0.67833,0.681485,0.598362,0.268617,0.049023,-0.079916,71,-0.01311365,0.03866846,0.00283206,0.0,3.0505476,0.50379107,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2586,2586,2586,0.162583,0.229569,0.256878,0.580986,0.268603,0.071139,-0.08215,71,-0.00538688,0.04750245,0.00244858,0.04347826,2.32469304,0.48431105,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,87,87,87,0.429543,0.742258,0.630335,0.591618,0.268567,0.076645,-0.102134,71,-0.01387233,0.03944944,0.00380695,0.0,2.48101812,0.53796376,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2816,2816,2816,0.3156,0.563781,0.328021,0.591796,0.268484,0.074357,-0.097232,71,0.01101833,0.0184412,0.00155024,0.04347826,2.71151586,0.55757932,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7530,7530,7530,0.449015,0.785298,0.706171,0.612198,0.268417,0.046033,-0.056597,71,0.04205352,0.06226106,0.00279229,0.23529412,3.18342391,0.49320652,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,7479,7479,7479,0.423352,0.737083,0.702876,0.636396,0.268413,0.042164,-0.070373,71,0.04637507,0.08999401,0.00375868,0.04347826,2.54123337,0.53857316,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,398,398,398,0.383839,0.671447,0.409901,0.597614,0.26825,0.081647,-0.07728,71,0.00098135,0.02208047,0.00069109,0.07407407,9.72962963,0.37037037,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2319,2319,2319,0.375688,0.654319,0.400719,0.591557,0.268215,0.070978,-0.075619,71,0.02441315,0.06244131,0.00246644,0.03030303,8.04335664,0.52167832,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,949,949,949,0.300078,0.54472,0.473161,0.591445,0.268135,0.093458,-0.106417,71,-0.02175209,0.04429877,0.00243835,0.13432836,2.63260685,0.49334843,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2050,2051,2050,0.321715,0.572354,0.451184,0.590434,0.268084,0.078013,-0.109218,71,0.01581243,0.06888404,0.00371952,0.01449275,6.65229783,0.51763449,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,5685,5685,5685,0.461754,0.812128,0.376749,0.591271,0.268067,0.041872,-0.048875,71,0.05184811,0.07897061,0.00206817,0.07462687,6.48509229,0.55087553,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,3552,3552,3552,0.383498,0.67639,0.742321,0.599823,0.268056,0.071738,-0.093314,71,-0.00131752,0.03557312,0.00186185,0.125,3.59355828,0.46165644,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,462,462,462,0.359148,0.640808,0.719835,0.590567,0.267845,0.068439,-0.094748,71,-0.01580305,0.02537089,0.00167918,0.13043478,3.08695652,0.56726343,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,1357,1357,1357,0.307403,0.552742,0.418583,0.588804,0.267736,0.049849,-0.056217,71,-0.01163213,0.02556646,0.00211788,0.02857143,3.24686362,0.50222582,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2840,2840,2840,0.430042,0.75604,0.432711,0.592617,0.267672,0.072738,-0.09549,71,0.06296166,0.09532184,0.00358925,0.23529412,3.58538206,0.48139535,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2408,2408,2408,0.422448,0.742487,0.708261,0.606881,0.267621,0.075519,-0.111289,71,-0.00855298,0.02181882,0.00119235,0.04477612,2.89317181,0.53414097,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,9000,9000,9000,0.415763,0.727601,0.638713,0.616892,0.267618,0.07178,-0.110115,71,-0.00783762,0.01768489,0.00097369,0.04761905,3.22269504,0.48794326,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1835,1835,1835,0.242905,0.432414,0.468375,0.590117,0.267547,0.08734,-0.095845,71,0.09585098,0.18138373,0.01279262,0.08571429,2.02754713,0.46917078,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1464,1464,1464,0.434634,0.775147,0.441347,0.593389,0.267507,0.067501,-0.082398,71,-0.05214751,0.06161264,0.00284105,0.25714286,3.17308189,0.58357014,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,19,19,19,0.396378,0.678484,0.752096,0.598149,0.267469,0.057491,-0.088776,54,-0.00633631,0.01575955,0.00069802,0.15555556,2.35227273,0.43939394,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,4600,4600,4600,0.464535,0.818286,0.33538,0.590993,0.267452,0.073873,-0.084014,71,-0.00982987,0.0415879,0.00240155,0.01449275,2.93995859,0.46687371,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7920,7920,7920,0.395565,0.705231,0.590051,0.596982,0.267435,0.073719,-0.087463,71,-0.00983146,0.01685393,0.00084402,0.14814815,4.76678445,0.45229682,bewegungsbruch
